text_id,post_text,sentiment_label,topic_category
TXT_04155,Tomorrow Yoga practice is about connecting with our Third Eye! New Soundtrack too!!!! #reveilleyogastudio #RiversideYoga,Positive,Community_Discussion
TXT_04156,"""Hannibal"" may have ended but you can still express your love for your ""murder husband"" and Hannibal with this...",Neutral,Account_Security
TXT_04157,RT @user RT @user Photo: Mr. Jackson Rathbone (aka Jasper from Twilight) was looking MIGHTY fine tonight ...,Positive,Community_Discussion
TXT_04158,Rousey obliterated Correia on Saturday! Is she the most dominant @user fighter ever? #ufc190 #RondaRousey,Positive,Community_Discussion
TXT_04159,"@user Milan , rates go into effect tomorrow , do you see nzdusd lower ? . TY""",Neutral,Community_Discussion
TXT_04160,went into saturday night planning to hook up with greg and ended up hooking up with shawn instead i don't know how that happened but okay,Neutral,Technical_Issues
TXT_04161,Paul Dunne is Irish not British. I guess BBC will call him Irish if he does not win tomorrow.,Negative,Community_Discussion
TXT_04162,DONAIRE in the race for fighter of the year award. Won\u2019t be surprised if he nails it. first he must beat Jorge arce in Houston on Dec 15.,Neutral,Community_Discussion
TXT_04163,"""The main games I remember actually getting new was the 2nd Pokemon Mystery Dungeon , Bioshock 2, and Dark Souls 2""",Neutral,Community_Discussion
TXT_04164,"Michelle Obama set the bar exceptionally high 4 @user What kind of 1st lady would @user be WI wouldn't know, we've never met her",Positive,Community_Discussion
TXT_04165,"@user also, thanks for adding the 9th season of Supernatural and the second season of Arrow. You are gr8.""",Positive,Community_Discussion
TXT_04166,They're going to release info and tickets for the JaDine World Tour on Dec 25 where is the chill people I need to see 'em in Milan wtf.,Negative,Community_Discussion
TXT_04167,Lakers gonna lose to the Clippers tomorrow and gonna think the world is over.. Relax y\u2019all okay but not gonna win the West,Negative,Community_Discussion
TXT_04168,@user watching the Trayvon episode I recorded. The Martins are incredibly strong & I am so sorry for their loss May God bless them #rip tm,Negative,Community_Discussion
TXT_04169,Buses to replace train services on Sunday as fans flock to the National Bowl to see Foo Fighters | oneMK,Neutral,Community_Discussion
TXT_04170,B texted me and told me that she &amp; her mom went to see Magic Mike XXL (she loved the 1st one) and she hated it.,Negative,Community_Discussion
TXT_04171,Milan will play Bologna on the 6th of January when Serie A resumes after the Christmas break.,Neutral,Community_Discussion
TXT_04172,"Magic Mike XXL comes out on DVD in October , so someone has to buy it as a birthday present for me lol",Positive,Community_Discussion
TXT_04173,Want to fight Obama's terrible #IranDeal? Help us send a message by joining us at the Capitol tomorrow,Negative,Community_Discussion
TXT_04174,Man I love @user stayed the night last night from Detroit and we had a blast. Love you 2wee.Even tho we're right nxt to e/o HA,Positive,Community_Discussion
TXT_04175,I don't wanna see Ice cube son re do all ice cube parts.I saw Boyz in da hood 2.A remake of Friday.What's next.All about the Benjamin's 2?!,Negative,Community_Discussion
TXT_04176,Brook Marie had the chance to attend the 10th Annual Honey Shine Mentoring Program Luncheon yesterday at Jungle Island with a few...,Neutral,Community_Discussion
TXT_04177,Peyton Manning Uganda Jordan Farmar I can take it Papi,Neutral,Community_Discussion
TXT_04178,@user only thing that is guaranteed of tomorrow is the finishing off of any Christians left in the M.E...Hazel wallah you're giving,Neutral,Community_Discussion
TXT_04179,"""Journalism students, there will be an Association of Black Journalists (ABJ) meeting TOMORROW at 6:35 pm in the SJGC Lecture Hall. Be there!""",Neutral,Community_Discussion
TXT_04180,Miss Kentucky @user stopped by the studio before UofL's home opener on Friday to talk volleyball &amp; Miss USA,Neutral,Community_Discussion
TXT_04181,How about a Day of Action and Meetups on Sat Oct 18th  with Jacqui Gingras  9:30 AM for Coffee @ Cafe Mazzega in #Lumby we'll be there :),Positive,Feature_Feedback
TXT_04182,TFI Friday and Chris Evans need to fuck off back to the 90s,Negative,Community_Discussion
TXT_04183,"@user @user Sarah Palin, other women you disagree with may still be quite bright.Hillary may be intelligent, just wrong.",Neutral,Feature_Feedback
TXT_04184,"""#MTVSTARS Lady Gaga  I may not walk on your street or shoot a gun on your soil I hear you screaming, is it because of pleasure or toil?""",Negative,Community_Discussion
TXT_04185,May God touch the hearts of the Boko Haram insurgents to stop the bloodletting - IBB,Negative,Community_Discussion
TXT_04186,@user Just tried it! Let me know if you got my message! Be on the lookout for Mikasa on Saturday! :D,Positive,Community_Discussion
TXT_04187,Im sad. My shorts dont smell like Vanessa anymore:(I sat there sniffing it cuz it smelled like her I need her to wash it again #MacAndCheese,Negative,Community_Discussion
TXT_04188,Was it about Katy Perry? My oldest RTs are all about her.,Neutral,Community_Discussion
TXT_04189,The reason TFI isn't as good now is cos the 1st time around Chris Evans was on the verge of a breakdown and it was incredible watching him,Positive,Technical_Issues
TXT_04190,If the sun is shining down on you today.....thank george harrison and smile because little darlin' it's alright.,Positive,Technical_Issues
TXT_04191,#nacamam @user you have to try Skywalk Deli on the 2nd floor of the Comerica building on Monroe! #bestlunche,Positive,Feature_Feedback
TXT_04192,Anyone fancy 5 tickets for Nervo at digi on Sunday? Willing to reduce the price,Neutral,Community_Discussion
TXT_04193,mean time David Cameron is busy with thatchers death hmm,Negative,Community_Discussion
TXT_04194,"""\""""""""Twinkle Toes D\"""""""" Really\u002c Laurin? That\u2019s why you\u2019re just my 2nd favorite Lolo Jones.""",Neutral,Community_Discussion
TXT_04195,@user Yeah. I saw Reakwon at Soundset and many times before. Still want to go but you know. If it wasn't a Sunday freaking night...,Negative,Community_Discussion
TXT_04196,Sylvia on saturday if i go can you give me a rideee ?,Neutral,Community_Discussion
TXT_04197,When Eraserheads\u002c Francis M. and Rivermaya are in the same stage | The APR Blog via @user,Neutral,Community_Discussion
TXT_04198,"""#Superdeporte: Giannelli Imbula not impressing at Porto. The Portuguese club may consider a sale. Milan in the front, but also Valencia.""",Negative,Community_Discussion
TXT_04199,Yet another PB today in race out by CIT. This time at 10 km distance. Finished in 51.27. Finished with races now until half marathon in Dec.,Neutral,Community_Discussion
TXT_04200,Damn my best friend is not going to riot Fest this Saturday since she has a test that night :(,Negative,Community_Discussion
TXT_04201,Sept 1: PS4 game consoles may experience issues accessing certain network services. IT is aware of the issue and is actively working on it.,Neutral,Community_Discussion
TXT_04202,Brock Lesnar Announced For WWE Live Event In New York City: Brock Lesnar has been announced for the October 3r...,Neutral,Community_Discussion
TXT_04203,Kendrick leads all with 11 #Grammy nominations.  Don't miss out on February 16th!,Positive,Community_Discussion
TXT_04204,From Jan: Heartrending artistic tributes to Charlie Hebdo and the power of the pen,Neutral,Community_Discussion
TXT_04205,Happy Birthday to the 1st &amp; best movie Batman...Michael Keaton #HappyBirthdayMichaelKeaton,Positive,Technical_Issues
TXT_04206,"Louisiana's Republican governor, Bobby Jindal, told Fox and Friends Friday morning that he's suspending his...",Neutral,Account_Security
TXT_04207,"""The story of the time Frank Gifford was an anonymous guest on our show, Monday morning on @user",Neutral,Community_Discussion
TXT_04208,@user That was the revelation I mentioned on sunday evening. I am still in Abj. How are u & where have u been again?,Positive,Community_Discussion
TXT_04209,Fx has the best Thursday night lineup. In fact fx has the best shows on television probably from Tuesday- Thursday,Positive,Community_Discussion
TXT_04210,"Aww it's Labor Day on the movie, that was just Monday haha",Positive,Community_Discussion
TXT_04211,"Bobby Jindal thinks if you call ISIS ""radical Islam,"" the US flag will fly over Mecca tomorrow. #GOPDebate",Negative,Community_Discussion
TXT_04212,"I saw something hideous &amp; disgusting on the road side. Broken &amp; long dead. It not sure, but it may have been Bobby Jindal's last scruple.",Negative,Community_Discussion
TXT_04213,((but guys Kony is dead apparently he died in June or July he's been dead for a while now tbh am I the only person who knew oops)),Negative,Technical_Issues
TXT_04214,"MMA: Conor McGregor recovers from a number of takedowns, stuns Chad Mendes with big left hand late 2nd round",Neutral,Technical_Issues
TXT_04215,"BREAKING PROPHECY NEWS:  Today, I present to you the 2 Horns of the False Prophet. Yesterday Friday, Erdogan was...",Negative,Community_Discussion
TXT_04216,i just don't wanna miss anything it sucks waking up and realising that Zayn came back to 1D and the 5th album is out.,Negative,Community_Discussion
TXT_04217,@user at least they got to the big show. Hope Feb 3rd is a good day for the Packers.,Positive,Community_Discussion
TXT_04218,Done work for the week\u002c seeing Rush tomorrow in buffalo\u002c then playing with Plan B at Brydens in Milton sat for the Halloween bash. Wooo!,Neutral,Community_Discussion
TXT_04219,"""Ugh, it's gonna be so embarrassing to have to go to work tomorrow, having not been being crowned Miss USA tonight.""",Negative,Community_Discussion
TXT_04220,Biden gauging his 'emotional fuel': Vice President Joe Biden revealed to members of the Democratic National Committee Wednesday...  #news,Neutral,Community_Discussion
TXT_04221,Aight twitter and facebook; i am going dark till after i see star wars tomorrow.  May the force be with you all!  Happy Star Wars Day!!!,Positive,Technical_Issues
TXT_04222,@user Just because I made up a 10th or 11th Tails I forgot. If you Watch Naruto then you already..but I'm over it.,Neutral,Community_Discussion
TXT_04223,"""Going to see Rise Of The Planet Of The Apes next sunday. When @user first appears im going to shout \""""DRACO MALFOY!\"""" :D x""",Positive,Technical_Issues
TXT_04224,Brock Lesnar vs. Bo Dallas at MSG on October 3rd? Bo's promos over the next several weeks should be classic.,Neutral,Community_Discussion
TXT_04225,Paul McCartney playing as the sun sets in Chicago was definitely one of the most beautiful things I've ever witnessed ok,Positive,Community_Discussion
TXT_04226,@user ohn cena you are my favorite wrestler of all time great match with Seth Rollins on Monday night raw sorry you broke your nose.,Positive,Community_Discussion
TXT_04227,"@user Thanks, Israel! The base-band version will determine if the device is up-to-date. May we please have the model""",Positive,Account_Security
TXT_04228,"""RT @user @user I'm going to the Arsenal ladies v Everton tonight, I'm nervous already. #FAWSL""",Negative,Community_Discussion
TXT_04229,Also stfu you annoying Christians waking me up in a Sunday morning and shit!  No offense to the Christians,Negative,Community_Discussion
TXT_04230,@user @user Does practice of ALMAJIRI in d north make it ISLAMIC. MUSLIMS may at times not practice ISLAM,Neutral,Community_Discussion
TXT_04231,"""Frank Gifford's work on Monday Night Football w/Howard Cosell, Don Meredith, Al Michaels &amp; Dan Dierdorf really helped make me an NFL fan.""",Positive,Community_Discussion
TXT_04232,"""When @user walked off, Shawn sat down on one of the benches in the hallway. Having a real relationship was so new to him and he +""",Neutral,Technical_Issues
TXT_04233,Fitted Hawaii MUA New Era x Tahiti Logo - See the full gallery on Posterous Releasing tomorrow at the Fitted...,Neutral,Community_Discussion
TXT_04234,"@user you think mr.Calle let practice with you guys ,cause I don't have practice tomorrow ??..""",Negative,Community_Discussion
